source,target,weight
2642,238,1
2642,934,1
2642,942,1
2642,1004,9
2642,1047,3
2642,1302,2
2642,1508,1
2642,1590,9
2642,2310,1
2642,2642,38
2642,2954,1
2642,2968,5
2642,3160,15
2642,3621,1
2642,3898,1
2642,4267,1
2642,4281,1
2642,4661,6
2642,4832,1
2642,5091,1
2642,5136,1
2642,5371,1
2642,5656,2
2642,6096,2
2642,6494,1
2642,6531,1
2642,7486,1
2642,8146,2
2642,9564,2
2642,10227,1
2642,10632,1
2642,10909,1
2642,11768,2
2642,12383,2
2642,13400,1
2642,13650,1
2642,17219,2
2642,19520,1
2644,22,1
2644,1946,3
2644,2191,1
2644,2264,1
2644,2618,3
2644,2631,1
2644,2644,7
2644,3578,1
2644,4953,1
2653,49,1
2653,66,3
2653,143,1
2653,184,1
2653,250,1
2653,297,4
2653,321,1
2653,344,1
2653,346,1
2653,361,1
2653,379,1
2653,391,1
2653,394,1
2653,406,1
2653,430,1
2653,586,1
2653,613,1
2653,622,2
2653,717,2
2653,828,6
2653,930,1
2653,943,2
2653,1048,1
2653,1079,1
2653,1114,1
2653,1162,1
2653,1202,1
2653,1291,1
2653,1409,2
2653,1441,1
2653,1508,1
2653,1826,1
2653,1851,2
2653,1985,2
2653,2043,1
2653,2147,1
2653,2233,1
2653,2308,1
2653,2348,1
2653,2530,2
2653,2625,3
2653,2653,20
2653,2672,1
2653,2757,1
2653,2805,2
2653,2837,1
2653,2841,4
2653,2868,1
2653,2874,4
2653,2912,1
2653,2926,1
2653,3065,1
2653,3108,1
2653,3168,1
2653,3233,1
2653,3261,2
2653,3380,1
2653,3485,2
2653,3521,1
2653,3593,1
2653,3634,1
2653,3701,1
2653,3725,3
2653,3891,4
2653,3996,2
2653,4213,2
2653,4312,1
2653,4333,1
2653,4362,1
2653,4366,1
2653,4428,1
2653,4528,1
2653,4659,1
2653,4961,1
2653,5337,1
2653,5513,1
2653,5810,1
2653,6716,1
2653,6773,2
2653,6856,1
2653,6949,1
2653,7313,2
2653,7399,1
2653,7460,1
2653,9379,1
2653,10076,1
2653,10368,1
2653,11439,1
2653,11926,2
2653,12107,1
2653,13265,1
2653,13302,2
2653,14379,1
2653,17988,1
2653,33841,2
2664,2664,3
2664,2926,2
2665,65,2
2665,297,1
2665,360,2
2665,425,2
2665,431,3
2665,622,2
2665,1114,1
2665,1149,1
2665,1826,4
2665,2290,3
2665,2300,1
2665,2665,12
2665,2784,1
2665,2821,1
2665,2874,1
2665,3154,2
2665,3168,1
2665,3238,1
2665,3485,3
2665,3554,1
2665,3634,1
2665,3757,1
2665,4198,1
2665,4721,1
2665,5101,1
2665,5480,1
2665,5952,1
2665,7437,2
2665,11786,1
2665,19475,2
2666,66,1
2666,290,2
2666,429,1
2666,450,1
2666,451,1
2666,460,1
2666,2666,8
2666,3238,1
2666,3545,1
2666,4721,1
2666,4928,1
2666,6153,1
2666,6753,1
2666,10400,1
2669,1,1
2669,3,1
2669,11,1
2669,22,1
2669,66,2
2669,78,2
2669,284,1
2669,290,3
2669,317,2
2669,391,5
2669,402,2
2669,582,2
2669,625,2
2669,703,1
2669,766,3
2669,1121,1
2669,1131,1
2669,1149,2
2669,1306,1
2669,1335,2
2669,1345,1
2669,1409,1
2669,1459,1
2669,1465,4
2669,1557,1
2669,1587,1
2669,1606,1
2669,1657,1
2669,1826,2
2669,1851,2
2669,1997,1
2669,2083,1
2669,2356,1
2669,2384,2
2669,2669,10
2669,2823,1
2669,2841,2
2669,3106,1
2669,3233,1
2669,3376,1
2669,3737,1
2669,3891,1
2669,3927,1
2669,3992,1
2669,4100,1
2669,4213,1
2669,4231,1
2669,4304,2
2669,4333,1
2669,4692,1
2669,4707,2
2669,5066,1
2669,5583,1
2669,5970,1
2669,6094,2
2669,6153,1
2669,6827,1
2669,6862,1
2669,6976,2
2669,7521,2
2669,8103,1
2669,8799,1
2669,9062,1
2669,9871,2
2669,10368,1
2669,11142,1
2669,11206,2
2669,12832,1
2669,12996,1
2669,13113,1
2669,14447,1
2669,16750,1
2669,21462,1
2669,22758,1
2669,25356,1
2669,35353,1
2669,50973,1
2672,49,1
2672,51,1
2672,65,1
2672,78,2
2672,93,3
2672,121,1
2672,143,1
2672,290,11
2672,297,1
2672,350,4
2672,381,1
2672,382,7
2672,416,1
2672,440,5
2672,447,1
2672,532,2
2672,730,2
2672,763,4
2672,942,1
2672,943,1
2672,1042,1
2672,1106,1
2672,1131,1
2672,1149,5
2672,1202,1
2672,1320,1
2672,1353,13
2672,1384,1
2672,1409,16
2672,1450,1
2672,1459,4
2672,1587,3
2672,1674,1
2672,1715,1
2672,1946,47
2672,2000,20
2672,2233,7
2672,2264,2
2672,2284,1
2672,2294,2
2672,2361,2
2672,2377,1
2672,2384,1
2672,2672,240
2672,2720,1
2672,2757,3
2672,2841,3
2672,2893,1
2672,2926,3
2672,3106,5
2672,3154,3
2672,3161,1
2672,3315,2
2672,3356,1
2672,3380,1
2672,3400,3
2672,3402,1
2672,3502,1
2672,3528,1
2672,3684,1
2672,3723,7
2672,3811,1
2672,3948,1
2672,4177,2
2672,4213,1
2672,4262,1
2672,4709,1
2672,4721,2
2672,5229,1
2672,5609,1
2672,5810,6
2672,5901,1
2672,6094,3
2672,6649,1
2672,6794,8
2672,6950,3
2672,7144,1
2672,7655,1
2672,7743,2
2672,8008,14
2672,8176,1
2672,8676,2
2672,9062,1
2672,9896,1
2672,11142,1
2672,11640,2
2672,12705,12
2672,12976,1
2672,13113,1
2672,14167,1
2672,19475,1
2672,35357,1
2672,36067,1
2678,3,1
2678,78,6
2678,121,1
2678,142,1
2678,297,2
2678,381,4
2678,394,24
2678,582,1
2678,613,5
2678,703,3
2678,745,1
2678,1059,4
2678,1149,1
2678,1306,2
2678,1358,1
2678,1441,4
2678,1450,2
2678,1478,5
2678,1708,5
2678,1847,1
2678,1977,1
2678,2349,1
2678,2384,2
2678,2510,1
2678,2678,59
2678,2821,1
2678,3161,3
2678,3473,2
2678,3545,3
2678,3684,3
2678,3909,2
2678,3948,33
2678,3992,2
2678,3996,1
2678,4040,3
2678,4042,1
2678,4149,2
2678,4782,1
2678,5175,1
2678,5420,16
2678,6658,1
2678,6818,2
2678,7015,1
2678,7035,2
2678,7410,5
2678,7466,1
2678,8755,2
2678,9072,1
2678,9154,1
2678,9449,4
2678,10076,4
2678,11260,7
2678,11521,1
2678,14493,2
2689,406,1
2689,766,2
2689,932,1
2689,1168,1
2689,1946,8
2689,2000,1
2689,2689,10
2689,3040,1
2689,3635,1
2689,4281,1
2689,5732,1
2689,6031,1
2689,6627,1
2689,7206,3
2698,297,1
2698,425,3
2698,798,1
2698,943,1
2698,2698,2
2698,2874,1
2698,3324,1
2698,6269,1
2698,8430,1
2698,8441,1
2698,11142,2
2698,12610,1
2698,17009,1
2698,17073,2
2698,24713,1
2701,290,1
2701,333,2
2701,586,1
2701,1149,3
2701,1234,1
2701,1306,1
2701,1353,3
2701,1481,1
2701,1587,1
2701,1916,1
2701,1946,3
2701,1947,1
2701,2000,5
2701,2233,1
2701,2604,1
2701,2701,31
2701,2821,1
2701,2874,8
2701,3143,1
2701,3154,1
2701,3206,1
2701,3370,2
2701,3473,1
2701,3503,1
2701,3811,2
2701,3818,2
2701,3859,1
2701,4133,1
2701,4213,1
2701,4344,1
2701,4361,3
2701,4423,2
2701,4500,1
2701,4528,1
2701,4767,1
2701,4915,1
2701,4953,3
2701,5036,1
2701,5072,1
2701,5147,1
2701,5229,1
2701,5281,1
2701,5830,1
2701,35575,4
2720,25,1
2720,45,1
2720,290,4
2720,622,1
2720,1107,1
2720,1149,1
2720,1310,1
2720,1353,1
2720,1355,2
2720,1384,1
2720,1409,1
2720,1587,1
2720,1645,1
2720,1946,1
2720,2481,1
2720,2672,1
2720,2720,8
2720,2926,2
2720,3315,1
2720,3503,2
2720,4231,1
2720,4747,1
2720,6666,1
2720,6773,1
2720,7647,1
2720,15934,1
2720,26145,1
2733,297,1
2733,350,1
2733,586,2
2733,1610,2
2733,1946,1
2733,2599,1
2733,2620,2
2733,2733,5
2733,3338,1
2733,3993,3
2733,4832,1
2733,7952,4
2733,8843,1
2733,10909,1
2734,1,1
2734,45,1
2734,49,3
2734,78,1
2734,184,2
2734,290,9
2734,348,1
2734,350,4
2734,396,4
2734,454,2
2734,613,1
2734,622,1
2734,828,2
2734,972,1
2734,1044,1
2734,1114,1
2734,1131,1
2734,1149,2
2734,1310,1
2734,1353,3
2734,1446,1
2734,1474,1
2734,1481,1
2734,1587,2
2734,1708,2
2734,1826,1
2734,1851,1
2734,1916,1
2734,2000,1
2734,2300,1
2734,2349,1
2734,2361,2
2734,2510,1
2734,2530,2
2734,2672,1
2734,2720,1
2734,2734,18
2734,2757,1
2734,2784,1
2734,2841,2
2734,2874,3
2734,2926,5
2734,3195,1
2734,3927,1
2734,4183,2
2734,4262,1
2734,4336,1
2734,4384,1
2734,4500,3
2734,4517,4
2734,4556,1
2734,4642,1
2734,4692,1
2734,17773,2
2757,1,2
2757,7,1
2757,45,2
2757,65,1
2757,66,1
2757,92,2
2757,143,4
2757,250,1
2757,290,3
2757,297,9
2757,344,1
2757,348,1
2757,350,1
2757,360,1
2757,362,1
2757,394,1
2757,431,2
2757,450,1
2757,469,1
2757,630,1
2757,913,1
2757,955,1
2757,1004,2
2757,1018,2
2757,1047,1
2757,1079,2
2757,1096,1
2757,1107,1
2757,1131,1
2757,1149,1
2757,1202,1
2757,1238,1
2757,1353,5
2757,1441,3
2757,1450,1
2757,1464,3
2757,1532,1
2757,1946,4
2757,2000,1
2757,2042,2
2757,2043,1
2757,2083,1
2757,2264,1
2757,2290,2
2757,2344,1
2757,2384,1
2757,2389,2
2757,2672,1
2757,2757,45
2757,2784,3
2757,2807,1
2757,2841,1
2757,2868,2
2757,2874,6
2757,2906,1
2757,2912,2
2757,3040,2
2757,3233,1
2757,3272,3
2757,3314,2
2757,3380,2
2757,3448,2
2757,3454,2
2757,3503,2
2757,3602,1
2757,3684,2
2757,3696,1
2757,3927,2
2757,3958,4
2757,3960,2
2757,4078,1
2757,4144,1
2757,4213,1
2757,4248,1
2757,4333,1
2757,4400,1
2757,4500,1
2757,4614,1
2757,4721,2
2757,4783,1
2757,4800,1
2757,4923,1
2757,4974,1
2757,5010,1
2757,5175,1
2757,5197,1
2757,5484,1
2757,5513,2
2757,5952,2
2757,19475,1
2763,430,1
2763,2763,5
2763,3609,1
2763,5287,1
2763,6153,1
2763,6637,1
2763,10446,2
2763,11142,2
2781,290,1
2781,613,1
2781,750,1
2781,2678,1
2781,2781,5
2781,5970,6
2781,7460,2
2781,44739,1
2784,1,1
2784,2,2
2784,297,10
2784,348,1
2784,362,1
2784,421,1
2784,431,1
2784,434,2
2784,454,1
2784,577,1
2784,913,1
2784,1004,2
2784,1061,2
2784,1073,2
2784,1131,1
2784,1234,1
2784,1238,1
2784,1320,2
2784,1335,3
2784,1353,1
2784,1355,1
2784,1384,1
2784,1446,2
2784,1450,1
2784,1459,2
2784,1464,6
2784,1532,5
2784,1650,1
2784,1729,2
2784,2000,1
2784,2024,5
2784,2266,1
2784,2290,3
2784,2384,3
2784,2389,3
2784,2416,1
2784,2481,3
2784,2665,1
2784,2669,1
2784,2672,1
2784,2757,3
2784,2784,65
2784,2874,5
2784,2938,1
2784,3040,3
2784,3106,1
2784,3272,9
2784,3324,3
2784,3400,3
2784,3503,4
2784,3684,1
2784,3701,1
2784,3885,2
2784,3909,1
2784,3960,1
2784,4008,1
2784,4040,1
2784,4054,1
2784,4213,3
2784,4231,3
2784,4312,1
2784,4672,1
2784,4794,3
2784,4872,1
2784,4953,1
2784,5229,1
2784,5378,1
2784,5609,2
2784,5730,1
2784,5740,1
2784,6129,2
2784,6836,1
2784,8676,1
2784,8799,1
2784,8938,1
2784,9944,1
2784,10446,1
2784,10898,1
2784,11919,1
2784,11926,2
2784,12498,1
2784,15934,1
2784,16007,1
2784,21857,1
2785,121,1
2785,440,2
2785,1946,1
2785,2785,3
2785,4400,1
2797,297,1
2797,440,1
2797,556,1
2797,828,1
2797,935,1
2797,1459,1
2797,1478,1
2797,2384,1
2797,2797,5
2797,3063,1
2797,3106,2
2797,3280,1
2797,3503,1
2797,3684,1
2797,4087,1
2797,5970,1
2797,6094,2
2797,6401,1
2797,7168,1
2797,8430,2
2797,9072,1
2797,9658,1
2797,10909,1
2805,344,3
2805,1095,2
2805,1409,1
2805,1648,1
2805,2805,9
2805,2807,5
2805,3696,1
2805,3710,1
2805,4158,2
2807,27,1
2807,51,3
2807,66,1
2807,175,1
2807,290,4
2807,297,1
2807,321,1
2807,382,1
2807,630,1
2807,658,1
2807,683,1
2807,766,2
2807,788,1
2807,908,1
2807,960,1
2807,1047,1
2807,1056,3
2807,1060,1
2807,1079,1
2807,1102,1
2807,1131,1
2807,1266,1
2807,1291,1
2807,1306,1
2807,1353,1
2807,1358,2
2807,1384,1
2807,1409,1
2807,1450,1
2807,1459,7
2807,1483,1
2807,1492,3
2807,1532,2
2807,1539,1
2807,1587,3
2807,1674,1
2807,1737,1
2807,1826,1
2807,1916,2
2807,1946,3
2807,2051,1
2807,2056,1
2807,2083,1
2807,2233,2
2807,2330,1
2807,2384,8
2807,2389,1
2807,2530,1
2807,2631,1
2807,2666,1
2807,2757,1
2807,2784,2
2807,2805,1
2807,2807,36
2807,2823,1
2807,2841,1
2807,2954,6
2807,3106,3
2807,3282,1
2807,3324,3
2807,3623,1
2807,3684,2
2807,3701,1
2807,3755,1
2807,3958,1
2807,4078,1
2807,4246,1
2807,4312,2
2807,4361,1
2807,4400,1
2807,4672,1
2807,4692,2
2807,5005,1
2807,5152,2
2807,5292,1
2807,5378,1
2807,5732,1
2807,6043,1
2807,6085,1
2807,6094,1
2807,6129,1
2807,6153,1
2807,6194,1
2807,6316,1
2807,6594,2
2807,6666,1
2807,6716,2
2807,6770,1
2807,6772,1
2807,6794,1
2807,6862,2
2807,6936,1
2807,6950,1
2807,7386,2
2807,7434,1
2807,7460,1
2807,7486,1
2807,8008,1
2807,8212,1
2807,8799,3
2807,8871,1
2807,8933,1
2807,9248,1
2807,9417,1
2807,9672,1
2807,9716,1
2807,10335,2
2807,10446,1
2807,10898,1
2807,10903,2
2807,10909,3
2807,11016,1
2807,11142,4
2807,11439,1
2807,11576,1
2807,12178,1
2807,12337,2
2807,12481,1
2807,12705,1
2807,13099,1
2807,13441,1
2807,13650,1
2807,13825,1
2807,14114,1
2807,14167,1
2807,14450,1
2807,14830,2
2807,15054,2
2807,16702,1
2807,16793,1
2807,17361,1
2807,18060,1
2807,18393,1
2807,18756,1
2807,19546,1
2807,19864,1
2807,20302,1
2807,20989,1
2807,22954,1
2807,23408,1
2807,23571,1
2807,26178,2
2807,27041,1
2807,35416,1
2811,49,1
2811,284,1
2811,350,1
2811,586,1
2811,2811,13
2811,2926,2
2811,4466,2
2811,4528,2
2811,6415,1
2811,7005,1
2811,10862,1
2811,12547,1
2819,238,2
2819,943,2
2819,1345,1
2819,1441,1
2819,1450,1
2819,1573,1
2819,2349,2
2819,2356,4
2819,2383,1
2819,2508,1
2819,2819,19
2819,2833,2
2819,3473,1
2819,3896,1
2819,3948,1
2819,4054,1
2819,4528,4
2819,4961,1
2819,4971,1
2819,5010,2
2819,5181,1
2819,5231,1
2819,5323,1
2819,5399,1
2819,6094,1
2819,6953,1
2819,7772,1
2819,8338,3
2819,9101,1
2819,10446,4
2819,10461,1
2819,12669,1
2819,13441,1
2819,13972,1
2819,16750,1
2819,17294,2
2819,18060,2
2819,20302,2
2819,21684,1
2821,2,1
2821,45,1
2821,49,1
2821,51,4
2821,83,1
2821,92,2
2821,121,2
2821,175,1
2821,239,5
2821,271,4
2821,297,6
2821,299,1
2821,382,1
2821,394,1
2821,431,3
2821,434,6
2821,450,6
2821,451,5
2821,493,1
2821,586,1
2821,619,1
2821,683,5
2821,766,1
2821,926,1
2821,930,1
2821,1021,4
2821,1050,1
2821,1073,1
2821,1107,1
2821,1149,9
2821,1310,2
2821,1345,1
2821,1355,3
2821,1384,5
2821,1407,1
2821,1409,2
2821,1441,1
2821,1450,3
2821,1464,1
2821,1587,1
2821,1645,1
2821,1657,1
2821,1826,2
2821,1840,2
2821,1847,2
2821,1877,1
2821,1894,1
2821,1916,1
2821,2024,1
2821,2039,2
2821,2042,1
2821,2051,1
2821,2089,1
2821,2162,3
2821,2191,2
2821,2275,1
2821,2284,1
2821,2290,6
2821,2363,1
2821,2384,3
2821,2481,7
2821,2490,2
2821,2503,1
2821,2530,2
2821,2665,3
2821,2666,1
2821,2678,3
2821,2701,1
2821,2720,1
2821,2807,2
2821,2821,86
2821,2837,1
2821,2841,8
2821,2874,22
2821,2878,1
2821,2938,1
2821,3106,1
2821,3124,1
2821,3132,2
2821,3143,1
2821,3272,8
2821,3324,2
2821,3338,1
2821,3380,1
2821,3503,19
2821,3509,1
2821,3545,7
2821,3546,4
2821,3680,1
2821,3710,1
2821,3757,1
2821,3927,5
2821,3931,2
2821,3993,1
2821,3996,1
2821,4069,1
2821,4117,2
2821,4180,1
2821,4213,1
2821,4231,4
2821,4235,1
2821,4298,1
2821,4333,1
2821,4344,1
2821,4721,1
2821,4800,8
2821,4953,2
2821,5015,4
2821,5094,1
2821,5310,1
2821,5373,2
2821,5480,4
2821,5513,1
2821,5627,1
2821,5690,1
2821,5740,1
2821,5743,5
2821,5744,2
2821,5756,3
2821,6074,2
2821,6094,3
2821,6153,2
2821,6269,3
2821,6382,2
2821,6506,5
2821,6666,2
2821,6742,1
2821,6756,1
2821,6779,1
2821,6871,1
2821,6976,4
2821,7144,2
2821,7386,1
2821,7666,2
2821,7780,1
2821,8212,2
2821,8410,1
2821,8419,1
2821,8430,1
2821,8726,2
2821,8799,5
2821,8857,1
2821,9062,1
2821,9197,1
2821,9300,1
2821,9305,1
2821,9317,4
2821,9658,3
2821,9776,2
2821,9842,2
2821,9919,1
2821,10134,1
2821,10194,1
2821,10350,1
2821,10400,2
2821,10446,1
2821,10475,1
2821,10482,1
2821,10503,1
2821,10696,1
2821,10898,2
2821,10909,4
2821,11016,1
2821,11142,1
2821,11417,1
2821,11765,1
2821,11786,6
2821,11919,2
2821,11926,1
2821,11928,1
2821,12160,1
2821,12481,3
2821,12484,1
2821,12610,1
2821,12668,1
2821,12757,2
2821,13265,1
2821,13441,1
2821,13625,1
2821,14371,1
2821,14830,1
2821,15242,2
2821,15630,1
2821,15837,1
2821,15934,1
2821,18060,3
2821,18238,1
2821,19475,4
2821,20038,1
2821,20052,3
2821,20174,1
2821,20564,2
2821,20754,5
2821,21857,2
2821,22095,1
2821,22146,1
2821,22714,3
2821,24864,1
2821,25854,1
2821,25947,1
2821,35416,1
2821,35575,3
2821,36285,1
2821,37646,2
2821,39742,2
2821,50973,2
2823,2,1
2823,51,1
2823,65,1
2823,78,3
2823,238,1
2823,290,1
2823,394,1
2823,428,1
2823,450,1
2823,766,1
2823,943,2
2823,1131,3
2823,1149,1
2823,1162,1
2823,1345,3
2823,1353,1
2823,1358,9
2823,1407,1
2823,1409,2
2823,1441,10
2823,1450,1
2823,1532,1
2823,1540,1
2823,1557,1
2823,1573,3
2823,1587,3
2823,2051,2
2823,2349,2
2823,2356,1
2823,2467,1
2823,2807,1
2823,2823,34
2823,2837,2
2823,2968,1
2823,3272,4
2823,3350,1
2823,3818,1
2823,3969,2
2823,3993,1
2823,4040,1
2823,4213,4
2823,4279,1
2823,4354,4
2823,4362,1
2823,4400,1
2823,4423,1
2823,4437,2
2823,4619,1
2823,4928,1
2823,5005,1
2823,5259,1
2823,5690,1
2823,5740,1
2823,6094,1
2823,6101,1
2823,6627,1
2823,7311,2
2823,7460,1
2823,8799,1
2823,9062,1
2823,9417,1
2823,9558,1
2823,10086,1
2823,10227,6
2823,10583,3
2823,11072,3
2823,11449,1
2823,19475,1
2823,21123,2
2833,3,1
2833,317,1
2833,828,1
2833,1149,1
2833,1902,1
2833,2819,2
2833,2833,11
2833,5734,1
2833,6153,2
2833,6348,1
2833,6466,1
2833,6794,4
2833,12976,1
2833,13822,4
2837,22,1
2837,49,1
2837,51,1
2837,66,7
2837,78,3
2837,121,3
2837,135,1
2837,184,2
2837,290,4
2837,310,1
2837,321,1
2837,349,1
2837,353,1
2837,391,2
2837,394,2
2837,402,2
2837,416,2
2837,582,3
2837,622,3
2837,733,1
2837,840,1
2837,916,2
2837,1040,1
2837,1048,1
2837,1059,1
2837,1106,1
2837,1233,1
2837,1245,1
2837,1409,4
2837,1688,2
2837,1826,1
2837,1847,1
2837,1851,1
2837,1946,1
2837,1985,2
2837,2083,1
2837,2095,1
2837,2106,2
2837,2146,1
2837,2149,1
2837,2349,1
2837,2356,4
2837,2653,1
2837,2837,46
2837,2841,4
2837,2874,3
2837,2926,3
2837,3032,1
2837,3502,1
2837,3909,1
2837,4008,1
2837,4144,2
2837,4177,1
2837,4361,1
2837,4528,1
2837,4659,2
2837,4721,1
2837,5094,1
2837,5292,1
2837,5301,3
2837,5372,1
2837,5498,1
2837,5740,1
2837,6316,1
2837,6545,1
2837,6936,1
2837,7460,1
2837,7538,1
2837,7762,3
2837,8103,1
2837,9928,2
2837,10194,1
2837,10366,1
2837,10446,1
2837,11504,1
2837,12166,1
2837,12482,1
2837,13139,1
2837,13707,1
2837,14379,1
2837,15934,2
2837,22189,1
2837,25309,1
2837,27816,1
2837,36285,1
2841,1,9
2841,11,5
2841,32,15
2841,40,1
2841,45,5
2841,49,15
2841,51,1
2841,65,1
2841,66,2
2841,75,1
2841,78,16
2841,83,1
2841,102,2
2841,121,7
2841,136,1
2841,143,1
2841,175,1
2841,184,1
2841,259,2
2841,284,1
2841,290,23
2841,297,14
2841,299,2
2841,302,1
2841,303,2
2841,317,2
2841,343,2
2841,344,8
2841,348,3
2841,349,1
2841,350,3
2841,360,8
2841,361,1
2841,370,1
2841,381,1
2841,391,2
2841,394,4
2841,396,1
2841,402,8
2841,406,2
2841,416,1
2841,430,1
2841,437,2
2841,439,1
2841,440,1
2841,447,1
2841,450,16
2841,454,1
2841,461,5
2841,462,1
2841,519,1
2841,532,2
2841,582,3
2841,586,12
2841,605,1
2841,644,1
2841,689,1
2841,733,11
2841,745,1
2841,750,10
2841,756,4
2841,766,1
2841,778,5
2841,800,2
2841,828,1
2841,840,2
2841,914,1
2841,926,1
2841,956,1
2841,960,1
2841,986,2
2841,1017,8
2841,1040,5
2841,1050,1
2841,1084,1
2841,1095,1
2841,1106,2
2841,1107,3
2841,1114,4
2841,1119,1
2841,1148,3
2841,1149,9
2841,1162,1
2841,1176,4
2841,1233,1
2841,1238,1
2841,1245,3
2841,1246,4
2841,1256,1
2841,1261,3
2841,1266,1
2841,1310,6
2841,1345,1
2841,1353,19
2841,1355,1
2841,1384,4
2841,1409,11
2841,1437,1
2841,1441,1
2841,1446,3
2841,1450,2
2841,1459,3
2841,1465,1
2841,1474,4
2841,1478,1
2841,1481,1
2841,1492,1
2841,1508,2
2841,1532,2
2841,1587,2
2841,1649,1
2841,1657,1
2841,1688,1
2841,1784,1
2841,1826,1
2841,1841,4
2841,1851,2
2841,1877,1
2841,1916,6
2841,1939,1
2841,1946,7
2841,1985,1
2841,2000,5
2841,2035,4
2841,2039,3
2841,2051,3
2841,2060,1
2841,2083,1
2841,2095,12
2841,2106,3
2841,2123,1
2841,2146,2
2841,2147,1
2841,2164,2
2841,2191,6
2841,2206,2
2841,2233,3
2841,2234,3
2841,2260,1
2841,2273,1
2841,2290,1
2841,2294,1
2841,2330,2
2841,2349,4
2841,2356,1
2841,2361,1
2841,2384,7
2841,2389,2
2841,2503,2
2841,2508,1
2841,2530,8
2841,2536,1
2841,2554,1
2841,2623,2
2841,2625,4
2841,2628,2
2841,2672,4
2841,2698,1
2841,2734,1
2841,2757,3
2841,2784,1
2841,2807,1
2841,2811,5
2841,2821,2
2841,2837,5
2841,2841,380
2841,2857,1
2841,2874,10
2841,2926,26
2841,2938,6
2841,3005,1
2841,3106,2
2841,3108,2
2841,3121,1
2841,3161,1
2841,3168,1
2841,3199,4
2841,3233,1
2841,3272,1
2841,3332,1
2841,3333,1
2841,3338,1
2841,3454,1
2841,3473,1
2841,3485,3
2841,3502,2
2841,3521,2
2841,3525,4
2841,3544,1
2841,3546,4
2841,3556,2
2841,3621,2
2841,3634,1
2841,3664,3
2841,3684,1
2841,3696,1
2841,3711,5
2841,3753,1
2841,3759,2
2841,3811,1
2841,3902,1
2841,3927,1
2841,3931,2
2841,3969,7
2841,3993,4
2841,3995,1
2841,4002,6
2841,4008,2
2841,4040,1
2841,4048,1
2841,4053,1
2841,4054,1
2841,4076,1
2841,4086,2
2841,4118,1
2841,4177,8
2841,4183,2
2841,4213,1
2841,4231,1
2841,4262,4
2841,4336,1
2841,4361,1
2841,4362,3
2841,4428,9
2841,4437,1
2841,4528,17
2841,4556,1
2841,4572,1
2841,4600,1
2841,4659,2
2841,4672,1
2841,4692,6
2841,4707,1
2841,4721,17
2841,4753,1
2841,4763,3
2841,4790,21
2841,4800,1
2841,4814,3
2841,4821,1
2841,4842,1
2841,4863,2
2841,4994,3
2841,5005,1
2841,5091,2
2841,5094,10
2841,5229,2
2841,5292,5
2841,5301,7
2841,5309,6
2841,5312,2
2841,5316,1
2841,5340,2
2841,5399,1
2841,5442,4
2841,5450,2
2841,5480,1
2841,5482,1
2841,5495,2
2841,5513,3
2841,5542,1
2841,5575,1
2841,5583,1
2841,5627,3
2841,5690,7
2841,5756,4
2841,5761,3
2841,5775,1
2841,5801,1
2841,5810,1
2841,5952,2
2841,5963,2
2841,6031,1
2841,6085,1
2841,6094,2
2841,6101,2
2841,6153,1
2841,6205,1
2841,6249,1
2841,6262,9
2841,6269,1
2841,6301,2
2841,6316,1
2841,6348,7
2841,6414,3
2841,6430,1
2841,6481,1
2841,6506,2
2841,6646,1
2841,6666,17
2841,6770,1
2841,6773,3
2841,6779,1
2841,6794,8
2841,6818,1
2841,6827,1
2841,6849,1
2841,6856,7
2841,6936,2
2841,6950,1
2841,6976,3
2841,6986,1
2841,7033,2
2841,7041,1
2841,7150,1
2841,7206,1
2841,7257,3
2841,7333,1
2841,7392,2
2841,7437,1
2841,7458,1
2841,7460,2
2841,7514,1
2841,7521,1
2841,7607,1
2841,7626,2
2841,7666,20
2841,7667,2
2841,7674,1
2841,7721,6
2841,7743,2
2841,7845,2
2841,7949,1
2841,7952,5
2841,7982,1
2841,8032,5
2841,8047,1
2841,8103,1
2841,8176,4
2841,8212,1
2841,8257,1
2841,8320,3
2841,8363,1
2841,8410,1
2841,8430,1
2841,8472,1
2841,8508,2
2841,8590,2
2841,8680,1
2841,8725,1
2841,8761,2
2841,8799,5
2841,8811,1
2841,9035,3
2841,9072,1
2841,9300,1
2841,9310,1
2841,9317,1
2841,9417,3
2841,9449,1
2841,9455,1
2841,9481,1
2841,9492,4
2841,9514,2
2841,9552,1
2841,9564,1
2841,9581,1
2841,9586,3
2841,9645,1
2841,9672,3
2841,9800,1
2841,9842,1
2841,9928,6
2841,9947,3
2841,9960,2
2841,10007,3
2841,10076,12
2841,10106,1
2841,10194,8
2841,10217,3
2841,10290,3
2841,10366,11
2841,10400,1
2841,10446,3
2841,10503,12
2841,10547,2
2841,10828,1
2841,10862,5
2841,10909,5
2841,10931,1
2841,11025,2
2841,11081,4
2841,11084,2
2841,11108,1
2841,11142,6
2841,11143,1
2841,11260,1
2841,11300,1
2841,11395,1
2841,11398,1
2841,11521,1
2841,11540,4
2841,11546,1
2841,11552,1
2841,11640,2
2841,11765,7
2841,11786,1
2841,11885,1
2841,11919,1
2841,12107,2
2841,12166,5
2841,12198,2
2841,12259,8
2841,12336,1
2841,12402,2
2841,12482,2
2841,12518,1
2841,12547,10
2841,12914,5
2841,13070,2
2841,13093,1
2841,13168,1
